TimeStep,Time,KineticEnergy,PotentialEnergy,TotalEnergy,Virial,Temperature,MeanSquareDisplacement
784,3.9249999999999385,349.6782642549601,-2426.891000819143,-2077.2127365641827,-3899.342692192221,0.4662376856732801,0.080018316750827
785,3.9299999999999384,348.60845301837696,-2425.816212559552,-2077.2077595411747,-3877.423117911778,0.4648112706911693,0.08022557904964556
786,3.9349999999999383,347.6683710969256,-2424.8732400769672,-2077.2048689800417,-3856.904694371547,0.4635578281292342,0.08043473908970139
787,3.939999999999938,346.9130058685674,-2424.1174030057164,-2077.204397137149,-3838.5852376506464,0.4625506744914231,0.08064527352865435
788,3.944999999999938,346.35882700096437,-2423.564230182721,-2077.2054031817565,-3822.7288115604206,0.46181176933461915,0.08085671339608327
789,3.949999999999938,345.994795240561,-2423.2017169615215,-2077.2069217209605,-3809.1726601244845,0.46132639365408135,0.08106865209486334
790,3.954999999999938,345.79511849253356,-2423.0040611413365,-2077.208942648803,-3797.5643493105717,0.46106015799004474,0.08128074258467832
791,3.959999999999938,345.7207833762011,-2422.9330863166515,-2077.21230294045,-3787.3748503554216,0.46096104450160147,0.08149269383385535
792,3.9649999999999377,345.71073609080594,-2422.9284645729776,-2077.217728482172,-3777.7621135527183,0.4609476481210746,0.08170426622965653
793,3.9699999999999376,345.6747106119161,-2422.899598020722,-2077.224887408806,-3767.4322330351074,0.4608996141492215,0.08191525660104637
794,3.9749999999999375,345.5000183379729,-2422.732204937817,-2077.232186599844,-3754.8386852872172,0.4606666911172972,0.08212546373594465
795,3.9799999999999374,345.07480051469497,-2422.312255822833,-2077.237455308138,-3738.4616499484173,0.46009973401959325,0.08233463670292043
796,3.9849999999999373,344.3191593232961,-2421.558057350704,-2077.238898027408,-3717.2456509495046,0.45909221243106146,0.08254241966173761
797,3.989999999999937,343.2106259206749,-2420.4465169380774,-2077.2358910174025,-3690.970300903459,0.45761416789423315,0.08274831403121782
798,3.994999999999937,341.79318231005203,-2419.022377237629,-2077.229194927577,-3660.3635886886163,0.45572424308006937,0.08295167345389418
799,3.999999999999937,340.16625297439833,-2417.3869524332263,-2077.2206994588278,-3626.9541105874273,0.45355500396586446,0.08315173597365093
800,4.004999999999937,338.45750070922855,-2415.6702480025156,-2077.212747293287,-3592.6483675303493,0.4512766676123047,0.0833476849743111
801,4.009999999999937,336.78891427339227,-2413.9962135046826,-2077.2072992312906,-3559.340114004569,0.4490518856978563,0.08353872003674284
802,4.014999999999937,335.2483557667311,-2412.453588541541,-2077.20523277481,-3528.438354702223,0.4469978076889748,0.08372411593193986
803,4.0199999999999365,333.87590962110386,-2411.082143650125,-2077.2062340290213,-3500.675798381099,0.44516787949480513,0.08390325252274049
804,4.024999999999936,332.6675433360774,-2409.876620109584,-2077.2090767735067,-3476.2034151719818,0.4435567244481032,0.08407560969623444
805,4.029999999999936,331.5917792998975,-2408.8040320741607,-2077.212252774263,-3454.7654753090073,0.4421223723998633,0.08424073356545046
806,4.034999999999936,330.61138515388126,-2407.8257951166206,-2077.2144099627394,-3436.0026054653586,0.440815180205175,0.08439818946022266
807,4.039999999999936,329.70363929835185,-2406.918112999821,-2077.214473701469,-3419.7929222418725,0.43960485239780245,0.08454751827791175
808,4.044999999999936,328.8766611173824,-2406.088292890781,-2077.2116317733985,-3406.424215308338,0.43850221482317653,0.0846882103975904
809,4.049999999999936,328.181208782052,-2405.38660696327,-2077.205398181218,-3396.7435887644556,0.437574945042736,0.08481970792080538
810,4.054999999999936,327.7165454856316,-2404.912431572863,-2077.1958860872314,-3392.2339097332724,0.43695539398084215,0.08494144313847864
811,4.059999999999936,327.62638671307235,-2404.8106307644184,-2077.184244051346,-3394.94805361706,0.43683518228409646,0.08505291711515078
812,4.0649999999999356,328.07863414026434,-2405.251742447125,-2077.1731083068603,-3407.207419643141,0.43743817885368574,0.08515381584298766
813,4.0699999999999354,329.2249646594696,-2406.3911601396408,-2077.166195480171,-3430.9729364106624,0.4389666195459595,0.08524415042935707
814,4.074999999999935,331.1469082923157,-2408.3137448798616,-2077.1668365875457,-3467.186167605806,0.4415292110564209,0.08532439000441962
815,4.079999999999935,333.81019419519697,-2410.9861099961977,-2077.175915801001,-3515.0806668511354,0.44508025892692926,0.08539554397337186
816,4.084999999999935,337.0531494790337,-2414.2443818465,-2077.191232367466,-3572.0597047499546,0.4494041993053783,0.0854591549953262
817,4.089999999999935,340.61850646450523,-2417.8271575900717,-2077.2086511255666,-3634.137814805812,0.4541580086193403,0.08551719228105856
818,4.094999999999935,344.2125801313516,-2421.4368225138164,-2077.2242423824646,-3696.770619803293,0.45895010684180215,0.0855718722390539
819,4.099999999999935,347.56405462792617,-2424.799643548108,-2077.235588920182,-3755.749564143492,0.4634187395039015,0.08562545410903541
820,4.104999999999935,350.4629774613051,-2427.7049186448467,-2077.2419411835417,-3807.724057057191,0.4672839699484068,0.08568005740507131
821,4.109999999999935,352.7758318402988,-2430.0195589794916,-2077.2437271391927,-3850.4668672949288,0.47036777578706507,0.08573752794246164
822,4.1149999999999345,354.4423560675263,-2431.684375601545,-2077.2420195340187,-3882.854157407645,0.47258980809003504,0.08579936030744685
823,4.119999999999934,355.46179646042486,-2432.6998662462265,-2077.2380697858016,-3904.6432433583013,0.47394906194723313,0.08586667173263203
824,4.124999999999934,355.8749578992189,-2433.1080518308695,-2077.2330939316507,-3916.257004583038,0.47449994386562516,0.08594021511699004
825,4.129999999999934,355.7462319658533,-2432.9743350851613,-2077.228103119308,-3918.569024704526,0.4743283092878044,0.08602041702784428
826,4.134999999999934,355.1482968499535,-2432.3720395183095,-2077.223742668356,-3912.6214266892825,0.4735310624666047,0.08610742702068716
827,4.139999999999934,354.1516442580347,-2431.371898169997,-2077.2202539119626,-3899.519571513197,0.47220219234404626,0.08620116652319926
828,4.144999999999934,352.82029248931315,-2430.037692423217,-2077.217399933904,-3880.3710576979065,0.47042705665241746,0.08630136958364534
829,4.149999999999934,351.21376358017324,-2428.4284064880085,-2077.2146429078352,-3856.208550920962,0.4682850181068976,0.0864076122760274
830,4.154999999999934,349.39342045430095,-2426.6048306943903,-2077.211410240089,-3828.1338713501746,0.46585789393906796,0.08651933256451497
831,4.1599999999999335,347.42916459125115,-2424.6365760841745,-2077.2074114929233,-3797.384475657644,0.4632388861216682,0.08663584639966271
832,4.164999999999933,345.4020920261095,-2422.604940742129,-2077.2028487160196,-3765.4003725359617,0.46053612270147926,0.08675636677425977
833,4.169999999999933,343.4007328188987,-2420.5990040884362,-2077.1982712695376,-3733.661626908763,0.45786764375853156,0.08688003072358046
834,4.174999999999933,341.5124079480686,-2418.7067100536015,-2077.194302105533,-3703.610267263373,0.45534987726409143,0.08700593495833249
835,4.179999999999933,339.81367773679744,-2417.0050349831436,-2077.1913572463463,-3676.536251642584,0.45308490364906323,0.08713317679646387
836,4.184999999999933,338.36354852134275,-2415.5531301824553,-2077.1895816611127,-3653.439101194461,0.451151398028457,0.08726089532826428
837,4.189999999999933,337.20081942365414,-2414.3897139687438,-2077.1888945450896,-3635.0088082491015,0.44960109256487213,0.08738830874404235
838,4.194999999999933,336.34457640008776,-2413.5337647953497,-2077.189188395262,-3621.6304869949545,0.448459435200117,0.08751474542081056
839,4.199999999999933,335.7959338874173,-2412.9862759746798,-2077.1903420872623,-3613.389887048366,0.4477279118498897,0.08763966733743965
840,4.204999999999933,335.540350422673,-2412.7325062495815,-2077.1921558269087,-3610.1059314747754,0.44738713389689727,0.0877626843056496
841,4.2099999999999325,335.55116505653126,-2412.7454785456734,-2077.194313489142,-3611.396516716025,0.4474015534087083,0.08788355841716383
842,4.214999999999932,335.79476536947556,-2412.991193031906,-2077.1964276624303,-3616.738786702132,0.4477263538259674,0.08800219854737922
843,4.219999999999932,336.23648842587113,-2413.43470187763,-2077.1982134517584,-3625.587890791216,0.4483153179011615,0.08811864676223591
844,4.224999999999932,336.84517983045544,-2414.0447514129364,-2077.199571582481,-3637.437237220043,0.4491269064406072,0.08823306066760882
845,4.229999999999932,337.5950903281865,-2414.795669115639,-2077.2005787874527,-3651.822060412492,0.4501267871042486,0.08834569419799478
846,4.234999999999932,338.4651675647511,-2415.6665733787095,-2077.2014058139584,-3668.3310685307583,0.45128689008633477,0.08845687939744472
847,4.239999999999932,339.4364317413411,-2416.6387838262085,-2077.2023520848675,-3686.5524548441945,0.45258190898845474,0.0885670091068254
848,4.244999999999932,340.48827392620836,-2417.6919035902815,-2077.203629664073,-3706.076246012606,0.45398436523494445,0.08867652095708109
849,4.249999999999932,341.59503284037453,-2418.8004179217496,-2077.205385081375,-3726.379911400026,0.455460043787166,0.08878588270594662
850,4.2549999999999315,342.7244102230492,-2419.931921487354,-2077.2075112643047,-3746.9008036790387,0.4569658802973989,0.0888955775958782
851,4.259999999999931,343.8391795229968,-2421.0487855862502,-2077.2096060632534,-3767.022040114876,0.4584522393639957,0.08900608942795203
852,4.264999999999931,344.90266148766136,-2422.1137927368554,-2077.2111312491943,-3786.095959751712,0.45987021531688177,0.08911788787479712
853,4.269999999999931,345.8861612744176,-2423.097801151753,-2077.2116398773355,-3803.634283479966,0.4611815483658901,0.08923141570375698
854,4.274999999999931,346.7750782146568,-2423.986053841324,-2077.2109756266673,-3819.319214738666,0.4623667709528757,0.08934708169132895
855,4.279999999999931,347.5707361687597,-2424.780147358112,-2077.2094111893525,-3833.074980015382,0.4634276482250129,0.08946526203908346
856,4.284999999999931,348.2864881307143,-2425.4940543125804,-2077.2075661818662,-3845.0227379444336,0.4643819841742857,0.0895863114793584
857,4.289999999999931,348.939052391179,-2426.145271571203,-2077.206219180024,-3855.2863091769236,0.46525206985490536,0.08971058121963814
858,4.294999999999931,349.53760916497237,-2426.743717058283,-2077.2061078933107,-3863.8993270481797,0.4660501455532965,0.0898384381606434
859,4.2999999999999305,350.07336438125714,-2427.281184188447,-2077.2078198071895,-3870.642309206022,0.4667644858416762,0.08997027836180525
860,4.30499999999993,350.51206777607297,-2427.723638584282,-2077.211570808209,-3874.957997916897,0.4673494237014306,0.09010652650001401
861,4.30999999999993,350.79185267472934,-2428.008961921973,-2077.2171092472436,-3875.9172425510433,0.4677224702329725,0.0902476152881496
862,4.31499999999993,350.82788596092354,-2428.0516261477396,-2077.223740186816,-3872.285380543721,0.4677705146145647,0.09039394248286407
863,4.31999999999993,350.52352173450623,-2427.753925882693,-2077.2304041481866,-3862.6837895301787,0.4673646956460083,0.09054580855206876
864,4.32499999999993,349.7859792590105,-2427.021987555266,-2077.2360082962555,-3845.8471755714263,0.46638130567868064,0.09070334139701551
865,4.32999999999993,348.54310221620466,-2425.7826649889003,-2077.2395627726955,-3820.814183694899,0.46472413628827286,0.09086642054831436
866,4.33499999999993,346.75816579718884,-2423.9984858684497,-2077.240320071261,-3787.204642717587,0.46234422106291845,0.09103461240114827
867,4.33999999999993,344.44100626325485,-2421.6788238992262,-2077.2378176359716,-3745.3602990117865,0.4592546750176731,0.09120712829415593
868,4.34499999999993,341.6544862419029,-2418.886413708433,-2077.23192746653,-3696.405499786053,0.45553931498920386,0.09138281369071177
869,4.3499999999999295,338.51535353677946,-2415.738326289346,-2077.2229727525664,-3642.2922617655727,0.4513538047157059,0.09156017430897002
870,4.354999999999929,335.18820778187086,-2412.39998634321,-2077.211778561339,-3585.686840114815,0.4469176103758278,0.09173744085781461
871,4.359999999999929,331.87178193742665,-2409.071411246886,-2077.1996293094594,-3529.751786762697,0.44249570924990217,0.09191266914613795
872,4.364999999999929,328.77869515094915,-2405.9666890091767,-2077.1879938582274,-3477.8391080847164,0.43837159353459887,0.09208386641865379
873,4.369999999999929,326.1122999328526,-2403.2905267373926,-2077.17822680454,-3433.114271744399,0.43481639991047005,0.09224913043622567
874,4.374999999999929,324.04499004373855,-2401.216361277274,-2077.1713712335354,-3398.276222757848,0.4320599867249847,0.09240678526870418
875,4.379999999999929,322.70120222164695,-2399.869277475971,-2077.1680752543243,-3375.2729849601005,0.4302682696288626,0.0925554992081371
876,4.384999999999929,322.14592183778996,-2399.3146725989877,-2077.1687507611978,-3365.0929274519244,0.4295278957837199,0.09269437435678693
877,4.389999999999929,322.3778166042289,-2399.551373380362,-2077.173556776133,-3367.705428593461,0.4298370888056385,0.0928230011019349
878,4.3949999999999285,323.32701332791726,-2400.509286674923,-2077.1822733470053,-3382.0409294294154,0.431102684437223,0.09294147334981512
879,4.399999999999928,324.8594734869161,-2402.053558547435,-2077.194085060519,-3406.0122882607507,0.43314596464922145,0.0930503614927605
880,4.404999999999928,326.79053233504095,-2403.9980718248016,-2077.2075394897606,-3436.7390874682633,0.43572070978005456,0.09315064319460363
881,4.409999999999928,328.90751152568754,-2406.1283525987296,-2077.2208410730423,-3470.9119200061855,0.43854334870091666,0.09324359782071025
882,4.414999999999928,330.9979099326697,-2408.2300535540376,-2077.232143621368,-3505.223718291361,0.4413305465768929,0.09333067689400983
883,4.419999999999928,332.87753085653,-2410.117603427371,-2077.2400725708408,-3536.763656121719,0.4438367078087066,0.09341336829173578
884,4.424999999999928,334.41218570425565,-2411.656146103307,-2077.2439603990515,-3563.3242275486546,0.44588291427234084,0.0934930724614743
885,4.429999999999928,335.528493015623,-2412.7724654402236,-2077.2439724246005,-3583.6264219401373,0.44737132402083063,0.09357100720223194
886,4.434999999999928,336.21219361571644,-2413.453192709608,-2077.240999093892,-3597.2719465281725,0.4482829248209553,0.09364815047515199
887,4.439999999999928,336.4957192941615,-2413.7320088258953,-2077.2362895317337,-3604.6151891275363,0.448660959058882,0.09372522139719176
888,4.4449999999999275,336.4404514633897,-2413.671340897682,-2077.2308894342923,-3606.4544755703537,0.4485872686178529,0.0938026917960651
889,4.449999999999927,336.12139232974636,-2413.3466728430326,-2077.225280513286,-3603.870836056073,0.4481618564396618,0.09388081485259843
890,4.454999999999927,335.6189993065178,-2412.8385791308438,-2077.219579824326,-3598.047302701062,0.4474919990753571,0.09395966095199532
891,4.459999999999927,335.0161685127736,-2412.2301183954824,-2077.2139498827087,-3590.265790375472,0.4466882246836981,0.09403915536978794
892,4.464999999999927,334.39498005909604,-2411.6038239604895,-2077.2088439013933,-3581.7877608083018,0.4458599734121281,0.09411911687929181
893,4.469999999999927,333.8307110203656,-2411.035430308231,-2077.2047192878654,-3573.77000616107,0.44510761469382076,0.09419929735174684
894,4.474999999999927,333.38573092850345,-2410.5874894865437,-2077.20175855804,-3567.149943955552,0.4445143079046712,0.0942794201642468
895,4.479999999999927,333.10645670872555,-2410.3064156819246,-2077.199958973199,-3562.6647396138337,0.44414194227830067,0.09435921470248908
896,4.484999999999927,333.0230770664863,-2410.2223553905906,-2077.1992783241044,-3560.8117796374,0.44403076942198166,0.09443844559896812
897,4.4899999999999265,333.14995953223234,-2410.349668986116,-2077.1997094538833,-3561.8286145832567,0.4441999460429764,0.09451693668006284
898,4.494999999999926,333.48583786667683,-2410.6869911278204,-2077.2011532611436,-3565.6973136790193,0.44464778382223574,0.09459458872145302
899,4.499999999999926,334.01554498552684,-2411.2187459019556,-2077.2032009164286,-3572.188944291025,0.44535405998070243,0.09467138957008502
900,4.504999999999926,334.71573601787395,-2411.920829169941,-2077.205093152067,-3580.923906073833,0.4462876480238319,0.09474741637618253
901,4.509999999999926,335.5638691367816,-2412.7700905743545,-2077.206221437573,-3591.510346998852,0.4474184921823754,0.09482283295158177
902,4.514999999999926,336.54417788153614,-2413.751046694673,-2077.2068688131367,-3603.610524242353,0.44872557050871487,0.09489788940562403
903,4.519999999999926,337.6411380923367,-2414.8496939574666,-2077.2085558651297,-3616.883839358891,0.45018818412311556,0.09497292901246496
904,4.524999999999926,338.8180552151126,-2416.0311278202,-2077.2130726050873,-3630.638225546192,0.4517574069534835,0.09504839689235735
905,4.529999999999926,339.9945132794675,-2417.2152280603855,-2077.220714780918,-3643.5775701222396,0.4533260177059567,0.09512483107495874
906,4.5349999999999255,341.04426692203464,-2418.273959879411,-2077.2296929573763,-3653.74674173646,0.4547256892293795,0.09520281331298826
907,4.539999999999925,341.8205282757047,-2419.058001189133,-2077.237472913428,-3658.9405621371957,0.45576070436760624,0.09528287673091056
908,4.544999999999925,342.19235449052434,-2419.4347712841986,-2077.2424167936742,-3657.237496461045,0.45625647265403246,0.09536539317274186
909,4.549999999999925,342.07018811966384,-2419.31451347219,-2077.244325352526,-3647.346245624961,0.45609358415955176,0.0954504724268885
910,4.554999999999925,341.41284576386124,-2418.656538221039,-2077.243692457178,-3628.7038580251087,0.45521712768514827,0.09553789548594308
911,4.559999999999925,340.2230820967684,-2417.4640921945593,-2077.241010097791,-3601.446632945906,0.4536307761290245,0.09562708704024013
912,4.564999999999925,338.54115066407786,-2415.777672451764,-2077.236521787686,-3566.30153833675,0.45138820088543713,0.09571712079180403
913,4.569999999999925,336.44066632050937,-2413.6709865666053,-2077.2303202460957,-3524.5160675096267,0.4485875550940125,0.09580675202015923
914,4.574999999999925,334.02559118576585,-2411.248243436638,-2077.222652250872,-3477.8710300643634,0.4453674549143544,0.09589447318187468
915,4.579999999999925,331.4251674531124,-2408.6391734555077,-2077.2140060023953,-3428.501676803707,0.4419002232708165,0.09597858936533292
916,4.5849999999999245,328.7854181025659,-2405.990505696806,-2077.20508759424,-3378.803046962503,0.43838055747008786,0.09605730951730457
917,4.589999999999924,326.2576811030941,-2403.45435720543,-2077.196676102336,-3331.256402827218,0.43501024147079215,0.09612884660316073
918,4.594999999999924,323.98591059109543,-2401.1754272818853,-2077.18951669079,-3288.2406739507837,0.43198121412146057,0.09619151768815785
919,4.599999999999924,322.095077832024,-2399.2791990035903,-2077.1841211715664,-3251.7989187506346,0.429460103776032,0.09624383508851432
920,4.604999999999924,320.68268236982135,-2397.863428853377,-2077.1807464835556,-3223.5669434030424,0.42757690982642843,0.09628458130677288
921,4.609999999999924,319.81393359907656,-2396.9933797845806,-2077.1794461855043,-3204.6892829416392,0.4264185781321021,0.09631286461169253
922,4.614999999999924,319.5201613321439,-2396.7002842250326,-2077.180122892889,-3195.695031269924,0.4260268817761919,0.09632815432089592
923,4.619999999999924,319.7992085980654,-2396.981920947618,-2077.1827123495527,-3196.6276445272592,0.42639894479742046,0.09633029663226815
924,4.624999999999924,320.61609691091206,-2397.8032655797424,-2077.1871686688305,-3206.9873579774785,0.42748812921454943,0.09631951226334678
925,4.6299999999999235,321.90360638199763,-2399.0970103442683,-2077.1934039622706,-3225.7140896297647,0.4292048085093302,0.09629637567275731
926,4.634999999999923,323.56445897686547,-2400.765465103069,-2077.2010061262035,-3251.2956708987967,0.4314192786358206,0.09626177412813187
927,4.639999999999923,325.4784401764253,-2402.6874881162803,-2077.209047939855,-3281.8052501654215,0.43397125356856703,0.09621684496746907
928,4.644999999999923,327.516767455562,-2404.7329743186497,-2077.216206863088,-3315.150101126633,0.4366890232740826,0.09616289358068235
929,4.649999999999923,329.56170987613547,-2406.78294714321,-2077.2212372670747,-3349.3562045588474,0.43941561316818056,0.09610130159397993
930,4.654999999999923,331.5248207779846,-2408.748365404164,-2077.2235446261793,-3382.84079968993,0.4420330943706461,0.09603343947309426
931,4.659999999999923,333.356495230203,-2410.5798587307318,-2077.2233635005286,-3414.573248422891,0.444475326973604,0.09596059878456992
932,4.664999999999923,335.0437901303831,-2412.265371192815,-2077.221581062432,-3444.0493175219262,0.44672505350717745,0.09588395194699466
933,4.669999999999923,336.59864782712737,-2413.817995743212,-2077.2193479160846,-3471.1822596429447,0.44879819710283647,0.09580453960300689
934,4.6749999999999226,338.04205003411954,-2415.259670133402,-2077.217620099282,-3496.0411090848042,0.450722733378826,0.09572327775351638
935,4.6799999999999224,339.3900852334434,-2416.6070219516923,-2077.2169367182487,-3518.671490191945,0.4525201136445912,0.09564097444752338
936,4.684999999999922,340.64586207035376,-2417.8632020140835,-2077.2173399437297,-3538.9723492976646,0.45419448276047164,0.09555834661022658
937,4.689999999999922,341.79803693479033,-2419.016598890295,-2077.218561955505,-3556.6830767934857,0.45573071591305375,0.0954760327527541
938,4.694999999999922,342.8241961749589,-2420.044417482086,-2077.220221307127,-3571.4103023860434,0.4570989282332785,0.09539460026701789
939,4.699999999999922,343.6959059306983,-2420.917947700684,-2077.222041769986,-3582.6982325991394,0.4582612079075977,0.09531454786044466
940,4.704999999999922,344.38261710226834,-2421.606578649384,-2077.223961547116,-3590.103388708082,0.4591768228030244,0.09523630549962786
941,4.709999999999922,344.8529563879933,-2422.0790194504953,-2077.226063062502,-3593.1860059762707,0.4598039418506577,0.09516023225418531
942,4.714999999999922,345.0743049797898,-2422.3026358482457,-2077.228330868456,-3591.537587686992,0.4600990733063864,0.09508661078838815
943,4.719999999999922,345.01385031120407,-2422.2442724060575,-2077.2304220948536,-3584.7970859103543,0.46001846708160543,0.09501563589206612
944,4.7249999999999215,344.64367875891537,-2421.875411459829,-2077.2317327009137,-3572.724924004748,0.45952490501188714,0.09494739656289693
945,4.729999999999921,343.9491721161678,-2421.180900628098,-2077.2317285119298,-3555.234368672482,0.45859889615489036,0.09488185480114185
946,4.734999999999921,342.93627033681366,-2420.166595928302,-2077.230325591488,-3532.5914130645847,0.4572483604490849,0.09481882848929618
947,4.739999999999921,341.63249858197,-2418.8605440612573,-2077.228045479287,-3505.361701478724,0.4555099981092933,0.09475798486407683
948,4.744999999999921,340.0802623955894,-2417.3059272947894,-2077.2256648992,-3474.3590170801485,0.45344034986078585,0.09469884679652066
949,4.749999999999921,338.3266728744184,-2415.550332767111,-2077.2236598926925,-3440.5107608767275,0.45110223049922454,0.09464080631793872
950,4.754999999999921,336.41750082894254,-2413.639233932405,-2077.2217331034626,-3404.7150709442017,0.4485566677719233,0.09458313803527905
951,4.759999999999921,334.40075553207606,-2411.6197386392987,-2077.218983107223,-3367.9294842139866,0.44586767404276806,0.09452500749278812
952,4.764999999999921,332.33850410658874,-2409.552899129182,-2077.2143950225936,-3331.3179965287186,0.44311800547545166,0.0944654787625047
953,4.7699999999999205,330.3192016116853,-2407.526785198462,-2077.2075835867768,-3296.408535225721,0.4404256021489137,0.09440353196541518
954,4.77499999999992,328.46178674051714,-2405.6608574625625,-2077.1990707220452,-3265.1600372684447,0.43794904898735615,0.09433810235776384
955,4.77999999999992,326.9072137727219,-2404.097322069917,-2077.1901082971954,-3239.791887780416,0.43587628503029585,0.09426814647183561
956,4.78499999999992,325.7998013532075,-2402.981989730932,-2077.1821883777247,-3222.529546149263,0.43439973513761,0.09419273014209711
957,4.78999999999992,325.26486615014943,-2402.4414812022255,-2077.176615052076,-3215.2446537009914,0.4336864882001992,0.0941111245633706
958,4.79499999999992,325.38901686618743,-2402.563238798025,-2077.1742219318376,-3219.2330839107344,0.4338520224882499,0.09402289313565527
959,4.79999999999992,326.20721876354963,-2403.382496193701,-2077.1752774301517,-3234.9965039985113,0.4349429583513995,0.09392795387990219
960,4.80499999999992,327.6983311317314,-2404.8778141285147,-2077.1794829967835,-3262.188464321729,0.43693110817564185,0.09382660733273185
961,4.80999999999992,329.7894035608891,-2406.975453750864,-2077.1860501899746,-3299.6571797972897,0.43971920474785214,0.09371952626081044
962,4.81499999999992,332.3672170686313,-2409.5611717411,-2077.193954672469,-3345.5860603637025,0.4431562894248417,0.09360770979813607
963,4.8199999999999195,335.2938125222534,-2412.4959770901264,-2077.202164567873,-3397.77606556646,0.4470584166963379,0.09349241164309968
964,4.824999999999919,338.42232165638205,-2415.6322051906454,-2077.2098835342636,-3453.849892546828,0.4512297622085094,0.09337505453300472
965,4.829999999999919,341.609841194017,-2418.8264836045414,-2077.2166424105244,-3511.4699344161622,0.45547978825868934,0.09325714262192783
966,4.834999999999919,344.72588878878815,-2421.9481579199455,-2077.222269131157,-3568.4585552894055,0.45963451838505087,0.09314018070362508
967,4.839999999999919,347.65676129660955,-2424.8835015197747,-2077.226740223165,-3622.8631286030077,0.4635423483954794,0.09302560496711096
968,4.844999999999919,350.30741862339585,-2427.5374500436365,-2077.2300314202407,-3673.024711839009,0.4670765581645278,0.09291472596575527
969,4.849999999999919,352.60286442518685,-2429.834919912651,-2077.232055487464,-3717.6175277442762,0.4701371525669158,0.09280868213511559
970,4.854999999999919,354.49023646597004,-2431.7228821352874,-2077.232645669317,-3755.6478528851812,0.4726536486212934,0.09270840353252409
971,4.859999999999919,355.94111078645125,-2433.1728628196947,-2077.2317520332435,-3786.5365554660693,0.4745881477152683,0.09261458604008067
972,4.8649999999999185,356.9522056394298,-2434.181756381056,-2077.229550741626,-3810.097505563788,0.4759362741859064,0.09252767833312221
973,4.869999999999918,357.5425070485395,-2434.7690208014933,-2077.226513752954,-3826.52738241942,0.47672334273138595,0.09244788219130545
974,4.874999999999918,357.74658181284764,-2434.969817674353,-2077.2232358615056,-3836.3183753362578,0.47699544241713016,0.0923751651433075
975,4.879999999999918,357.6061918137795,-2434.826396432277,-2077.2202046184975,-3840.0565070417697,0.476808255751706,0.09230928089361763
976,4.884999999999918,357.16328258415837,-2434.38090932701,-2077.2176267428517,-3838.414398130113,0.47621771011221115,0.09224979159117025
977,4.889999999999918,356.4571304208814,-2433.6724417741857,-2077.215311353304,-3832.03197064579,0.47527617389450855,0.09219608746112529
978,4.894999999999918,355.52678732330924,-2432.7395505287386,-2077.2127632054294,-3821.5784316586523,0.474035716431079,0.09214740314533433
979,4.899999999999918,354.41778530922926,-2431.627174960441,-2077.209389651212,-3807.810253781605,0.47255704707897234,0.09210283442039113
980,4.904999999999918,353.1901543333658,-2430.3948703851956,-2077.20471605183,-3791.6514905349895,0.470920205777821,0.09206136201086478
981,4.9099999999999175,351.92383169538704,-2429.122594528105,-2077.198762832718,-3774.3327274554517,0.4692317755938494,0.0920218902476501
982,4.914999999999917,350.71628094173303,-2427.9087617097953,-2077.192480768062,-3757.313740840137,0.46762170792231067,0.09198330615344473
983,4.919999999999917,349.66699438692217,-2426.854802011277,-2077.1878076243547,-3742.065371593026,0.4662226591825629,0.09194455832802588
984,4.924999999999917,348.8490872545227,-2426.036060724592,-2077.1869734700695,-3729.6552365169405,0.46513211633936363,0.0919047435586317
985,4.929999999999917,348.2784530695928,-2425.469618770923,-2077.19116570133,-3720.36332035361,0.46437127075945706,0.09186317655897375
986,4.934999999999917,347.8983476122818,-2425.0978774564956,-2077.199529844214,-3713.42615223247,0.46386446348304233,0.09181941437913357
987,4.939999999999917,347.59152308127705,-2424.8011370608738,-2077.2096139795967,-3707.2194649336584,0.4634553641083694,0.09177322008029191
988,4.944999999999917,347.21505344829467,-2424.43366073656,-2077.218607288265,-3699.7815169484,0.4629534045977262,0.09172447491926958
989,4.949999999999917,346.6410824755018,-2423.8655420938044,-2077.2244596183027,-3689.424898974835,0.46218810996733567,0.09167306791784806
990,4.954999999999917,345.78863173723363,-2423.0147090382607,-2077.226077301027,-3675.0993052413937,0.46105150898297814,0.09161879570237544
991,4.9599999999999165,344.64166499021337,-2421.864768730618,-2077.2231037404044,-3656.7146490694645,0.45952221998695114,0.09156129671815384
992,4.964999999999916,343.25552069966983,-2420.4712178839713,-2077.2156971843015,-3635.182161161381,0.4576740275995597,0.09150003253589986
993,4.969999999999916,341.753637033637,-2418.958329199793,-2077.204692166156,-3612.4272924674096,0.45567151604484935,0.09143431943498821
994,4.974999999999916,340.3136865547695,-2417.5053881211784,-2077.191701566409,-3591.084197321816,0.45375158207302596,0.09136340785426404
995,4.979999999999916,339.1415205724179,-2416.320672348176,-2077.179151775758,-3574.2083539554556,0.4521886940965572,0.09128660092380167
996,4.984999999999916,338.4340653425133,-2415.6038712651657,-2077.1698059226524,-3564.70593625014,0.45124542045668437,0.09120339389204377
997,4.989999999999916,338.3377810579561,-2415.5037894511925,-2077.1660083932366,-3564.7593447597087,0.45111704141060804,0.09111360817741405
998,4.994999999999916,338.91401554145307,-2416.082919961616,-2077.168904420163,-3575.2994155670676,0.45188535405527075,0.09101749051344243
