TimeStep,Time,KineticEnergy,PotentialEnergy,TotalEnergy,Virial,Temperature,MeanSquareDisplacement
764,3.8249999999999407,369.5490393004974,-2045.1485857007112,-1675.599546400214,-2709.812610323147,0.4927320524006632,1.027707377635379
765,3.8299999999999406,367.1083707965945,-2042.704522697907,-1675.5961519013124,-2669.7418054817927,0.48947782772879267,1.0296971550939453
766,3.8349999999999405,364.98798150665584,-2040.5841218411315,-1675.5961403344756,-2634.5553010193316,0.4866506420088745,1.031665518594089
767,3.8399999999999403,363.2013941380519,-2038.8005347650612,-1675.5991406270093,-2604.6123853898803,0.4842685255174025,1.0336084435520705
768,3.8449999999999402,361.7167003954888,-2037.320137650338,-1675.6034372548493,-2579.641836708279,0.4822889338606517,1.0355226770092794
769,3.84999999999994,360.4809133949849,-2036.0876037251803,-1675.6066903301953,-2559.064580390718,0.4806412178599799,1.0374058354220745
770,3.85499999999994,359.45275941350246,-2035.059860904567,-1675.6071014910644,-2542.432536150824,0.47927034588466993,1.0392564075944621
771,3.85999999999994,358.62797290656397,-2034.232315741126,-1675.604342834562,-2529.7918984651014,0.4781706305420853,1.0410736907997917
772,3.86499999999994,358.04414201986907,-2033.6438819949703,-1675.5997399751013,-2521.746679734329,0.4773921893598254,1.0428576967225076
773,3.8699999999999397,357.76248803622303,-2033.3581108028886,-1675.5956227666657,-2519.2120189754055,0.477016650714964,1.0446090573782367
774,3.8749999999999396,357.8359285119479,-2033.4300204972863,-1675.5940919853383,-2522.9393647039233,0.4771145713492638,1.0463289412566623
775,3.8799999999999395,358.2799171642101,-2033.8759457072795,-1675.5960285430695,-2533.123169940867,0.47770655621894675,1.0480189727791238
776,3.8849999999999394,359.0598385000996,-2034.6606942863962,-1675.6008557862965,-2549.2510810413396,0.4787464513334661,1.049681151129408
777,3.8899999999999393,360.0988251220038,-2035.7058451184612,-1675.6070199964574,-2570.2100201933504,0.4801317668293384,1.0513177659496193
778,3.894999999999939,361.29981623154924,-2036.912598847034,-1675.6127826154848,-2594.5424403879942,0.4817330883087323,1.0529313180707538
779,3.899999999999939,362.5716583300233,-2038.1883234926981,-1675.616665162675,-2620.884061210438,0.48342887777336435,1.05452445365613
780,3.904999999999939,363.8512560466886,-2039.469074565756,-1675.6178185190674,-2648.247546713418,0.48513500806225146,1.0560999142691663
781,3.909999999999939,365.11685446995256,-2040.7329747125837,-1675.616120242631,-2676.2242403797886,0.4868224726266034,1.0576604999816361
782,3.9149999999999388,366.3903639818561,-2042.0024957148657,-1675.6121317330096,-2704.9871541327952,0.48852048530914144,1.0592090377750503
783,3.9199999999999386,367.72924906414977,-2043.3360919903214,-1675.6068429261716,-2735.2305849394647,0.49030566541886633,1.060748347495926
784,3.9249999999999385,369.21191316180574,-2044.81313398376,-1675.6012208219543,-2767.917063569679,0.49228255088240763,1.0622812034209679
785,3.9299999999999384,370.9220731872984,-2046.5181483232102,-1675.5960751359119,-2804.0774878613447,0.49456276424973117,1.0638102967142211
786,3.9349999999999383,372.9334348233833,-2048.525954443136,-1675.5925196197527,-2844.56667169822,0.4972445797645111,1.0653382137784073
787,3.939999999999938,375.2894956899315,-2050.8819595941723,-1675.5924639042407,-2889.8107544346794,0.500385994253242,1.0668674464722234
788,3.944999999999938,377.9751687736883,-2053.5729625654226,-1675.5977937917341,-2939.4117652658674,0.503966891698251,1.0684004401789915
789,3.949999999999938,380.8921294407531,-2056.500650251231,-1675.608520810478,-2991.7776280721946,0.5078561725876708,1.0699396637065095
790,3.954999999999938,383.8612748529368,-2059.4832126471633,-1675.6219377942266,-3044.1306714992606,0.5118150331372491,1.0714876653961318
791,3.959999999999938,386.66129714845226,-2062.2954841630053,-1675.634187014553,-3093.096268133288,0.5155483961979364,1.0730470927769964
792,3.9649999999999377,389.08375102218776,-2064.7263309593136,-1675.642579937126,-3135.469278914292,0.5187783346962503,1.0746206786608095
793,3.9699999999999376,390.974363457723,-2066.620940390257,-1675.6465769325341,-3168.8446679713015,0.5212991512769639,1.0762112103092525
794,3.9749999999999375,392.2460390681949,-2067.8931465495,-1675.6471074813053,-3191.7646037960676,0.5229947187575931,1.0778214931301744
795,3.9799999999999374,392.8698981163406,-2068.5154215153284,-1675.6455233989877,-3203.6601162442353,0.5238265308217874,1.0794543116548587
796,3.9849999999999373,392.85818200880163,-2068.501053982692,-1675.6428719738906,-3204.646562736183,0.5238109093450688,1.0811123806494416
797,3.989999999999937,392.24980714197727,-2067.889398421971,-1675.6395912799935,-3195.255743974499,0.5229997428559696,1.0827982834545538
798,3.994999999999937,391.103231193233,-2066.738831318519,-1675.6356001252857,-3176.375723281587,0.5214709749243107,1.0845143998004594
799,3.999999999999937,389.49587465127587,-2065.1265075475567,-1675.6306328962808,-3149.282275655084,0.5193278328683677,1.0862628281231341
800,4.004999999999937,387.5253926019625,-2063.1501324887327,-1675.6247398867702,-3115.550687693655,0.5167005234692833,1.0880453103072665
801,4.009999999999937,385.30728622859687,-2060.925639689204,-1675.6183534606073,-3077.0824286426005,0.5137430483047958,1.0898631687330425
802,4.014999999999937,382.96650277680743,-2058.5787473871105,-1675.6122446103032,-3035.963742091088,0.5106220037024098,1.0917172596612017
803,4.0199999999999365,380.625299891513,-2056.232337005777,-1675.6070371142641,-2994.2534419897556,0.5075003998553507,1.0936079466049355
804,4.024999999999936,378.3928847735449,-2053.9957928234276,-1675.6029080498827,-2953.854255563837,0.5045238463647265,1.0955350934978516
805,4.029999999999936,376.36117561683926,-2051.96076650727,-1675.5995908904306,-2916.398389099069,0.5018149008224523,1.0974980778662173
806,4.034999999999936,374.60674486786087,-2050.2034237920006,-1675.5966789241397,-2883.2667675856305,0.4994756598238145,1.099495820234463
807,4.039999999999936,373.195233372102,-2048.7891821046264,-1675.5939487325245,-2855.639825335015,0.49759364449613597,1.1015268279497474
808,4.044999999999936,372.18385085689994,-2047.775397093193,-1675.5915462362932,-2834.5476345316297,0.49624513447586655,1.1035892514409078
809,4.049999999999936,371.6190397425632,-2047.2090515628217,-1675.5900118202585,-2820.775750553682,0.49549205299008425,1.1056809535266838
810,4.054999999999936,371.52909858448663,-2047.119164133584,-1675.5900655490973,-2814.778540033566,0.4953721314459822,1.107799595481294
811,4.059999999999936,371.91489567675416,-2047.5071040988369,-1675.5922084220826,-2816.597024188157,0.49588652756900553,1.109942742222158
812,4.0649999999999356,372.74365631408835,-2048.3400573580902,-1675.5964010440018,-2825.707660720752,0.4969915417521178,1.1121079794029254
813,4.0699999999999354,373.95008795728694,-2049.5521469383907,-1675.6020589811037,-2841.097281727623,0.49860011727638254,1.114293025456083
814,4.074999999999935,375.44476572911776,-2051.0531688183582,-1675.6084030892405,-2861.405738391513,0.500593020972157,1.1164958125577273
815,4.079999999999935,377.12517330952636,-2052.740095321742,-1675.6149220122156,-2885.0505898376314,0.5028335644127018,1.1187145156802043
816,4.084999999999935,378.8836458478325,-2054.5051705856295,-1675.621524737797,-2910.3498820161703,0.5051781944637767,1.1209475171772754
817,4.089999999999935,380.6102822035993,-2056.238486661822,-1675.6282044582229,-2935.5739721053037,0.5074803762714657,1.1231933087576245
818,4.094999999999935,382.19496858851517,-2057.829522725387,-1675.6345541368719,-2959.0284884768316,0.5095932914513536,1.1254503455829978
819,4.099999999999935,383.5348508230867,-2059.1743861194336,-1675.6395352963468,-2979.1346259574307,0.5113798010974488,1.1277168835278462
820,4.104999999999935,384.5497820026885,-2060.1916060866406,-1675.641824083952,-2994.6513692265735,0.5127330426702513,1.129990836508025
821,4.109999999999935,385.20109992155614,-2060.8415981142616,-1675.6404981927055,-3004.946215313638,0.5136014665620748,1.1322696940162893
822,4.1149999999999345,385.50428263092397,-2061.1399203764063,-1675.6356377454822,-3010.147683740576,0.5140057101745652,1.1345505275907726
823,4.119999999999934,385.5272458993103,-2061.155753821937,-1675.6285079226268,-3011.1373262170896,0.514036327865747,1.13683009540395
824,4.124999999999934,385.37237570723704,-2060.993459990355,-1675.6210842831179,-3009.296150682515,0.513829834276316,1.1391050273245036
825,4.129999999999934,385.14816516986144,-2060.763485099182,-1675.6153199293208,-3006.1001099209157,0.5135308868931486,1.1413720481845242
826,4.134999999999934,384.9412761049567,-2060.5536321144614,-1675.6123560095048,-3002.7501526888013,0.513255034806609,1.1436281862013844
827,4.139999999999934,384.79950121471524,-2060.411706711445,-1675.6122054967295,-2999.9053817468775,0.5130660016196202,1.1458709171630084
828,4.144999999999934,384.7301320434286,-2060.3441986778535,-1675.614066634425,-2997.64694590156,0.5129735093912382,1.1480982138781881
829,4.149999999999934,384.71011554644576,-2060.327047040684,-1675.6169314942385,-2995.610328698481,0.5129468207285943,1.1503085079473974
830,4.154999999999934,384.6995549076143,-2060.319683281562,-1675.6201283739476,-2993.2054384087137,0.512932739876819,1.1525005997850277
831,4.1599999999999335,384.65164896166146,-2060.2750396633082,-1675.6233907016467,-2989.755449479068,0.5128688652822152,1.154673563024582
832,4.164999999999933,384.51772076940125,-2060.144314180362,-1675.6265934109608,-2984.5648955961888,0.5126902943592017,1.1568266913028358
833,4.169999999999933,384.25030579936896,-2059.8797549261462,-1675.6294491267772,-2977.0109961712947,0.5123337410658253,1.1589595109652744
834,4.174999999999933,383.8083800654227,-2059.4397485902828,-1675.6313685248601,-2966.586299945479,0.5117445067538968,1.1610718537608287
835,4.179999999999933,383.1663690652778,-2058.7979636744276,-1675.6315946091497,-2953.027525884395,0.5108884920870371,1.16316395544032
836,4.184999999999933,382.3254155110251,-2057.9548123183786,-1675.6293968073535,-2936.4558286917522,0.5097672206813668,1.1652365312922854
837,4.189999999999933,381.32368468509395,-2056.948041384781,-1675.624356699687,-2917.5497822939337,0.5084315795801252,1.1672907878225214
838,4.194999999999933,380.2420329892935,-2055.8585836119546,-1675.6165506226612,-2897.5916336709606,0.5069893773190579,1.1693283575849018
839,4.199999999999933,379.20185485682947,-2054.8086296299225,-1675.606774773093,-2878.4251763120437,0.5056024731424393,1.171351176237556
840,4.204999999999933,378.35262880027454,-2053.9491205473787,-1675.5964917471042,-2862.282801284073,0.5044701717336993,1.1733613442687203
841,4.2099999999999325,377.8497202841029,-2053.4372740596177,-1675.5875537755148,-2851.473902096235,0.5037996270454705,1.1753610124918332
842,4.214999999999932,377.82709594833597,-2053.408798272352,-1675.5817023240163,-2847.9602449257777,0.503769461264448,1.1773523165540674
843,4.219999999999932,378.37106805990453,-2053.95135659966,-1675.5802885397554,-2853.0066349469193,0.504494757413206,1.1793373637176705
844,4.224999999999932,379.5003687051238,-2055.0843450093657,-1675.583976304242,-2866.9112923916055,0.5060004916068317,1.1813182550151724
845,4.229999999999932,381.1558402337466,-2056.7485374689604,-1675.5926972352138,-2888.7944784061356,0.5082077869783287,1.1832971097955578
846,4.234999999999932,383.20185863664227,-2058.8073886413695,-1675.6055300047271,-2916.6765880614275,0.510935811515523,1.1852760559947049
847,4.239999999999932,385.44120828221855,-2061.0618113024298,-1675.620603020211,-2947.657848767026,0.5139216110429581,1.187257159292184
848,4.244999999999932,387.6430855831805,-2063.278580040057,-1675.6354944568766,-2978.3584243080268,0.5168574474442407,1.1892422825944755
849,4.249999999999932,389.5792182106422,-2065.227078841644,-1675.6478606310018,-3005.3764387390706,0.5194389576141896,1.1912328902114204
850,4.2549999999999315,391.05889204774576,-2066.7149720655857,-1675.65608001784,-3025.8469459900575,0.5214118560636609,1.1932298298106967
851,4.259999999999931,391.95384902640444,-2067.6134491647977,-1675.6596001383932,-3037.8145886716234,0.5226051320352059,1.1952331331384045
852,4.264999999999931,392.2085859463769,-2067.867306685009,-1675.6587207386324,-3040.340449939524,0.5229447812618359,1.1972418708937274
853,4.269999999999931,391.8374463211451,-2067.4917619606067,-1675.6543156394616,-3033.566627408845,0.5224499284281934,1.199254084290799
854,4.274999999999931,390.9125356042428,-2066.5601303405106,-1675.6475947362678,-3018.5144456739804,0.5212167141389904,1.2012668026052886
855,4.279999999999931,389.5461060277451,-2065.1859965990952,-1675.6398905713502,-2996.817169076324,0.5193948080369934,1.203276145263661
856,4.284999999999931,387.87077726206843,-2063.5031604650385,-1675.63238320297,-2970.442204834948,0.5171610363494246,1.2052774947830072
857,4.289999999999931,386.0213438379208,-2061.647218230998,-1675.6258743930773,-2941.4580687373737,0.5146951251172277,1.207265721849809
858,4.294999999999931,384.1219213972464,-2059.742521101253,-1675.6205997040065,-2911.7669854477595,0.5121625618629951,1.2092354324947912
859,4.2999999999999305,382.2807334765135,-2057.89705742612,-1675.6163239496068,-2883.0791297962865,0.5097076446353513,1.2111812096589678
860,4.30499999999993,380.59059663547794,-2056.2034701322523,-1675.6128734967742,-2856.85618513416,0.5074541288473039,1.2130978294412968
861,4.30999999999993,379.12841601479784,-2054.7391083559774,-1675.6106923411794,-2834.3317818310957,0.5055045546863971,1.214980442035451
862,4.31499999999993,377.9476146594472,-2053.5583006670486,-1675.6106860076013,-2816.3569578409606,0.5039301528792629,1.216824716151102
863,4.31999999999993,377.06548396120564,-2052.6788754263057,-1675.6133914651,-2803.222214423302,0.5027539786149409,1.2186269452508445
864,4.32499999999993,376.4563569023976,-2052.074491979215,-1675.6181350768175,-2794.5965250970535,0.5019418092031968,1.2203841184578195
865,4.32999999999993,376.06131732737305,-2051.6844174272383,-1675.6231000998653,-2789.665208057534,0.5014150897698307,1.222093964294594
866,4.33499999999993,375.81259772923966,-2051.439108007727,-1675.6265102784873,-2787.4666112479445,0.5010834636389861,1.223754988889716
867,4.33999999999993,375.65785706339113,-2051.2856040192655,-1675.6277469558745,-2787.2419739681386,0.5008771427511881,1.2253665316817852
868,4.34499999999993,375.57038436626823,-2051.1977558590193,-1675.627371492751,-2788.597093178215,0.5007605124883576,1.2269288393448357
869,4.3499999999999295,375.54338377479246,-2051.1698164013337,-1675.6264326265414,-2791.392002753013,0.5007245116997233,1.2284431386457737
870,4.354999999999929,375.5773109235908,-2051.2029944493584,-1675.6256835257675,-2795.5849136481875,0.5007697478981211,1.2299116724302264
871,4.359999999999929,375.66999812882335,-2051.295344517675,-1675.6253463888515,-2801.093694747604,0.5008933308384311,1.2313376668288454
872,4.364999999999929,375.8144137770853,-2051.4394179572005,-1675.6250041801152,-2807.785890928367,0.5010858850361137,1.232725213378394
873,4.369999999999929,376.00453536596575,-2051.6284280431937,-1675.623892677228,-2815.5587255592995,0.5013393804879543,1.2340790633925716
874,4.374999999999929,376.2462725821457,-2051.867513411252,-1675.6212408291062,-2824.4176789437943,0.5016616967761943,1.2354043450522072
875,4.379999999999929,376.56682251994613,-2052.1838431521237,-1675.6170206321776,-2834.659019090496,0.5020890966932615,1.236706233022963
876,4.384999999999929,377.0139757984352,-2052.6262133300115,-1675.6122375315763,-2846.8625873630126,0.5026853010645802,1.2379896153276941
877,4.389999999999929,377.64144002255773,-2053.24994604366,-1675.6085060211026,-2861.7135719146104,0.503521920030077,1.2392588165534264
878,4.3949999999999285,378.48665135313786,-2054.0936574833895,-1675.6070061302516,-2879.617675096385,0.5046488684708504,1.2405174326428754
879,4.399999999999928,379.55450695036,-2055.16226340274,-1675.6077564523798,-2900.5174773380118,0.5060726759338133,1.241768307239188
880,4.404999999999928,380.81657845324577,-2056.426388608678,-1675.6098101554321,-2923.849948211397,0.507755437937661,1.2430136399164533
881,4.409999999999928,382.22349436599444,-2057.8356547670037,-1675.6121604010093,-2948.709920315168,0.5096313258213259,1.244255173467581
882,4.414999999999928,383.7191257995645,-2059.333566722935,-1675.6144409233702,-2974.126174273792,0.511625501066086,1.2454943858553207
883,4.419999999999928,385.24702036051633,-2060.8639555402733,-1675.616935179757,-2999.12384189609,0.5136626938140217,1.2467326263652931
884,4.424999999999928,386.74827176754746,-2062.3683566239947,-1675.6200848564472,-3022.6492384532366,0.51566436235673,1.2479711644993672
885,4.429999999999928,388.1572142552543,-2063.781123921997,-1675.6239096667425,-3043.6282372184432,0.5175429523403391,1.249211164140658
886,4.434999999999928,389.4018599230086,-2065.029817656544,-1675.6279577335354,-3060.902153003233,0.5192024798973448,1.250453617993647
887,4.439999999999928,390.4104240897171,-2066.042066159583,-1675.631642069866,-3073.383862032257,0.5205472321196227,1.251699285597678
888,4.4449999999999275,391.1196821685837,-2066.754313292635,-1675.634631124051,-3080.1644908722665,0.5214929095581116,1.2529486697524017
889,4.449999999999927,391.4804999414895,-2067.1173592640616,-1675.636859322572,-3080.5724924358715,0.521973999921986,1.2542020431878336
890,4.454999999999927,391.46002298849186,-2067.098266946027,-1675.638243957535,-3074.1928313122426,0.5219466973179892,1.2554595169807352
891,4.459999999999927,391.0437578945719,-2066.682169649224,-1675.638411754652,-3060.94097399632,0.5213916771927625,1.2567211304322121
892,4.464999999999927,390.24141894483927,-2065.877993295761,-1675.6365743509216,-3041.114593636761,0.5203218919264523,1.2579869369085634
893,4.469999999999927,389.0976030784353,-2064.7293584832737,-1675.6317554048383,-3015.5175072989873,0.5187968041045804,1.2592570637619527
894,4.474999999999927,387.7038034751694,-2063.327165284326,-1675.6233618091564,-2985.663349956755,0.5169384046335592,1.2605317414184278
895,4.479999999999927,386.2036028861409,-2061.8155594938617,-1675.6119566077207,-2953.763188014515,0.5149381371815211,1.2618113059290146
896,4.484999999999927,384.78085933479207,-2060.3805772708183,-1675.5997179360263,-2922.6210114958017,0.5130411457797227,1.2630961866230719
897,4.4899999999999265,383.6250375883823,-2059.2152548174004,-1675.590217229018,-2895.078201583142,0.511500050117843,1.2643868888692804
898,4.494999999999926,382.8797366205093,-2058.466549689281,-1675.5868130687716,-2873.322196588586,0.5105063154940124,1.2656839724267275
899,4.499999999999926,382.5956712068377,-2058.186445995013,-1675.5907747881752,-2858.2144248237973,0.5101275616091169,1.2669880141946384
900,4.504999999999926,382.71354917523837,-2058.314018931626,-1675.6004697563876,-2849.0466976526686,0.5102847322336511,1.2682995455192754
901,4.509999999999926,383.08726919540237,-2058.6996655208623,-1675.61239632546,-2843.8262486120666,0.5107830255938698,1.2696189687356358
902,4.514999999999926,383.5336781647906,-2059.156847552235,-1675.6231693874442,-2840.0853125926806,0.5113782375530541,1.2709464716358592
903,4.519999999999926,383.882782741024,-2059.513604264753,-1675.630821523729,-2835.491022668429,0.5118437103213653,1.2722819672859886
904,4.524999999999926,384.01003854680874,-2059.644860477075,-1675.634821930266,-2828.323087008941,0.5120133847290783,1.2736250770811928
905,4.529999999999926,383.8478722941849,-2059.483343501661,-1675.6354712074758,-2817.614308018417,0.5117971630589132,1.2749751635781843
906,4.5349999999999255,383.3838357630207,-2059.017141962459,-1675.6333061994383,-2803.213340720323,0.5111784476840276,1.2763314061788766
907,4.539999999999925,382.6538600355135,-2058.282586094325,-1675.6287260588115,-2785.6646328751162,0.510205146714018,1.2776929096715366
908,4.544999999999925,381.73502501329637,-2057.3572146245338,-1675.6221896112374,-2766.089176106058,0.5089800333510618,1.279058834114505
909,4.549999999999925,380.7365321115963,-2056.351049074851,-1675.6145169632546,-2746.1019457951334,0.5076487094821285,1.2804285310014738
910,4.554999999999925,379.78567170317336,-2055.3925941420403,-1675.6069224388668,-2727.577087551232,0.5063808956042312,1.2818016695498102
911,4.559999999999925,379.0085092064399,-2054.6092745978976,-1675.6007653914578,-2712.3678876728454,0.5053446789419198,1.2831783329583735
912,4.564999999999925,378.5093643303118,-2054.106378394146,-1675.597014063834,-2702.0277667962378,0.5046791524404157,1.284559058559048
913,4.569999999999925,378.35575408980105,-2053.9517577068527,-1675.5960036170518,-2697.5253443441898,0.5044743387864014,1.2859448092135952
914,4.574999999999925,378.57287656952417,-2054.1703236156113,-1675.5974470460872,-2699.252250860005,0.5047638354260322,1.2873368755140036
915,4.579999999999925,379.14694546653527,-2054.74768780051,-1675.6007423339747,-2706.987782861269,0.505529260622047,1.2887367220656503
916,4.5849999999999245,380.0333839727632,-2055.638704127108,-1675.605320154345,-2720.0257753049464,0.5067111786303509,1.290145808374981
917,4.589999999999924,381.1652614767926,-2056.7760891829357,-1675.610827706143,-2737.301537851143,0.5082203486357234,1.291565418287604
918,4.594999999999924,382.4591816404379,-2058.076298877637,-1675.617117237199,-2757.503754675944,0.5099455755205838,1.2929965216031716
919,4.599999999999924,383.8186923266554,-2059.4427465837425,-1675.6240542570872,-2779.1097391527633,0.5117582564355405,1.294439676799431
920,4.604999999999924,385.13790183469393,-2060.769146436909,-1675.6312446022152,-2800.4462612866796,0.5135172024462585,1.2958949693229502
921,4.609999999999924,386.30831609768546,-2061.946310674026,-1675.6379945763404,-2819.7781832877517,0.515077754796914,1.2973619781112946
922,4.614999999999924,387.2294974230354,-2062.8729750873767,-1675.6434776643414,-2835.533826561454,0.5163059965640472,1.2988397635273583
923,4.619999999999924,387.8212793676248,-2063.4682536159103,-1675.6469742482855,-2846.470860761776,0.5170950391568331,1.3003268767569287
924,4.624999999999924,388.0348541100674,-2063.682678271467,-1675.6478241613995,-2851.8660520728736,0.5173798054800898,1.3018213987332958
925,4.6299999999999235,387.86265044805634,-2063.5079720699277,-1675.6453216218715,-2851.5837157697647,0.5171502005974085,1.3033210207150203
926,4.634999999999923,387.3481468560353,-2062.9869817397616,-1675.6388348837263,-2846.271349541163,0.516464195808047,1.3048231776160848
927,4.639999999999923,386.5932153950963,-2062.2216052035824,-1675.6283898084862,-2837.407170121644,0.515457620526795,1.3063252331554513
928,4.644999999999923,385.7555589746394,-2061.3707550129448,-1675.6151960383054,-2827.3260725833666,0.5143407452995192,1.3078247057341967
929,4.649999999999923,385.0297667862318,-2060.631339824317,-1675.601573038085,-2818.9003550290304,0.5133730223816424,1.309319503343539
930,4.654999999999923,384.6133200153558,-2060.2035587518376,-1675.5902387364818,-2814.981843231443,0.5128177600204743,1.3108081231454922
931,4.659999999999923,384.66693924681925,-2060.250408871276,-1675.5834696244565,-2817.9384494503192,0.5128892523290923,1.312289769366519
932,4.664999999999923,385.28129145305326,-2060.8637587760586,-1675.5824673230054,-2829.081038601507,0.513708388604071,1.3137643615786063
933,4.669999999999923,386.4592561191227,-2062.046367252554,-1675.587111133431,-2848.427346210007,0.5152790081588303,1.315232430014779
934,4.6749999999999226,388.11734340080653,-2063.7135134125956,-1675.5961700117891,-2874.749534362206,0.5174897912010754,1.3166949197740876
935,4.6799999999999224,390.10382695675287,-2065.7116123835476,-1675.6077854267946,-2905.7754559859645,0.5201384359423371,1.3181529390924867
936,4.684999999999922,392.22631604950374,-2067.846428199867,-1675.6201121503634,-2938.6502525544165,0.5229684213993382,1.319607496753708
937,4.689999999999922,394.28045673734,-2069.912075569923,-1675.6316188325832,-2970.310183229101,0.5257072756497867,1.3210592703548532
938,4.694999999999922,396.07441941122266,-2071.715599490332,-1675.6411800791093,-2997.8532337270512,0.5280992258816302,1.3225084402833358
939,4.699999999999922,397.4479242007477,-2073.0958344859464,-1675.6479102851986,-3018.8422288915613,0.5299305656009969,1.3239546073089965
940,4.704999999999922,398.28692104039874,-2073.938045102091,-1675.6511240616924,-3031.5152927703994,0.5310492280538649,1.3253968015398851
941,4.709999999999922,398.5342715885137,-2074.1847704552474,-1675.6504988667336,-3034.9740889755512,0.5313790287846849,1.326833576871975
942,4.714999999999922,398.1947568775428,-2073.8409672376797,-1675.646210360137,-3029.2013558549793,0.5309263425033903,1.3282631761955597
943,4.719999999999922,397.33181205480446,-2072.9709160893485,-1675.639104034544,-3015.098427485349,0.5297757494064059,1.3296837434163062
944,4.7249999999999215,396.0545574077649,-2071.6851352640188,-1675.630577856254,-2994.251560080273,0.5280727432103531,1.3310935499499745
945,4.729999999999921,394.4965562315324,-2070.1188580357075,-1675.622301804175,-2968.633269182253,0.5259954083087098,1.3324911944895261
946,4.734999999999921,392.79103129437044,-2068.406732065671,-1675.6157007713005,-2940.2584187223374,0.5237213750591605,1.3338757355442925
947,4.739999999999921,391.04920469210316,-2066.6607812798575,-1675.6115765877544,-2910.878774902731,0.5213989395894708,1.335246727403868
948,4.744999999999921,389.34778596607805,-2064.957684183999,-1675.609898217921,-2881.766370947869,0.519130381288104,1.3366041492420713
949,4.749999999999921,387.7280132602266,-2063.3380692407195,-1675.610055980493,-2853.6825438844558,0.5169706843469687,1.3379482406471186
950,4.754999999999921,386.20343676086947,-2061.8146724277,-1675.6112356668305,-2827.0390423953536,0.5149379156811592,1.3392792817556802
951,4.759999999999921,384.77105458290515,-2060.383812358862,-1675.6127577759569,-2801.982022732678,0.5130280727772069,1.3405973696609892
952,4.764999999999921,383.4218278209855,-2059.0358588101662,-1675.6140309891807,-2778.5855161084323,0.511229103761314,1.341902241867149
953,4.7699999999999205,382.1497271385869,-2057.7642309086805,-1675.6145037700935,-2756.925264810944,0.5095329695181159,1.343193185396135
954,4.77499999999992,380.95961585153736,-2056.5733934020514,-1675.613777550514,-2737.196458097235,0.5079461544687165,1.3444690455180823
955,4.77999999999992,379.87231547397806,-2055.484165530995,-1675.6118500570171,-2719.8189630960255,0.5064964206319708,1.3457283249289116
956,4.78499999999992,378.9236913364484,-2054.532996812763,-1675.6093054763146,-2705.3923317511435,0.505231588448598,1.346969344407414
957,4.78999999999992,378.15575574603747,-2053.7628932350913,-1675.607137489054,-2694.5418538458007,0.5042076743280499,1.3481904327640075
958,4.79499999999992,377.6021918345107,-2053.2085262844685,-1675.6063344499578,-2687.7486848124945,0.5034695891126809,1.34939011538895
959,4.79999999999992,377.2744426134858,-2052.881822692952,-1675.607380079466,-2685.141754459991,0.5030325901513144,1.3505672820697496
960,4.80499999999992,377.1544640665427,-2052.7645863367125,-1675.6101222701698,-2686.446426888826,0.5028726187553902,1.3517213221074746
961,4.80999999999992,377.19692323227105,-2052.8107994734423,-1675.6138762411713,-2690.939420131772,0.5029292309763614,1.3528522126749467
962,4.81499999999992,377.33909856922,-2052.956825823405,-1675.617727254185,-2697.6244649237738,0.5031187980922933,1.353960546060422
963,4.8199999999999195,377.5140447867174,-2053.1349527258444,-1675.620907939127,-2705.4852888216324,0.5033520597156232,1.3550474754367372
964,4.824999999999919,377.6624318268679,-2053.285376823672,-1675.622944996804,-2713.589261119234,0.5035499091024904,1.3561145724160186
965,4.829999999999919,377.740273831465,-2053.363966573665,-1675.6236927422,-2721.2514484887174,0.5036536984419533,1.357163607179683
966,4.834999999999919,377.72219801892044,-2053.345390742428,-1675.6231927235078,-2728.0523087779357,0.5036295973585605,1.3581962897778612
967,4.839999999999919,377.6014287550206,-2053.2230346657425,-1675.6216059107219,-2733.845291236947,0.5034685716733608,1.3592140290871346
968,4.844999999999919,377.38802036360033,-2053.007126270527,-1675.6191059069265,-2738.7414284010956,0.503184027151467,1.3602177553852073
969,4.849999999999919,377.1064164618597,-2052.7223119449427,-1675.615895483083,-2743.0853287619816,0.5028085552824796,1.3612078394068736
970,4.854999999999919,376.79214039084394,-2052.404474956878,-1675.612334566034,-2747.349850408082,0.5023895205211253,1.3621841162323574
971,4.859999999999919,376.48647749267536,-2052.0954209841425,-1675.608943491467,-2752.0964994250944,0.5019819699902338,1.3631460004365263
972,4.8649999999999185,376.228633571863,-2051.835039324711,-1675.606405752848,-2757.840298095749,0.5016381780958173,1.3640926681949754
973,4.869999999999918,376.04621490642523,-2051.651572458096,-1675.6053575516707,-2764.910775599683,0.501394953208567,1.3650232733371441
974,4.874999999999918,375.94650923597925,-2051.5526630697027,-1675.6061538337235,-2773.3804621164286,0.501262012314639,1.3659371606912758
975,4.879999999999918,375.911957852943,-2051.5206267258836,-1675.6086688729406,-2782.912315780768,0.501215943803924,1.3668340446820502
976,4.884999999999918,375.9024032569824,-2051.5146943836203,-1675.612291126638,-2792.867281808146,0.5012032043426432,1.36771413340623
977,4.889999999999918,375.86437731896507,-2051.4804171512997,-1675.6160398323345,-2802.4151503475146,0.5011525030919534,1.3685781936927157
978,4.894999999999918,375.7456581250009,-2051.364424891571,-1675.6187667665704,-2810.7586791667604,0.5009942108333345,1.36942756369838
